epoch,loss_baseline,loss_spec,time_baseline_ms,time_spec_ms
1156,0.001947901,0.001947901,0.001000,0.001000
1157,0.001945683,0.001945683,0.001000,0.002000
1158,0.001943462,0.001943462,0.001000,0.001000
1159,0.001941249,0.001941249,0.001000,0.001000
1160,0.001939041,0.001939041,0.001000,0.002000
1161,0.001936839,0.001936839,0.001000,0.002000
1162,0.001934642,0.001934642,0.001000,0.001000
1163,0.001932450,0.001932450,0.001000,0.002000
1164,0.001930262,0.001930262,0.001000,0.001000
1165,0.001928077,0.001928077,0.001000,0.001000
1166,0.001925897,0.001925897,0.001000,0.002000
1167,0.001923724,0.001923724,0.001000,0.002000
1168,0.001921556,0.001921556,0.001000,0.001000
1169,0.001919388,0.001919388,0.001000,0.001000
1170,0.001917228,0.001917228,0.001000,0.002000
1171,0.001915073,0.001915073,0.001000,0.001000
1172,0.001912923,0.001912923,0.001000,0.001000
1173,0.001910777,0.001910777,0.001000,0.002000
1174,0.001908636,0.001908636,0.001000,0.002000
1175,0.001906498,0.001906498,0.001000,0.001000
1176,0.001904367,0.001904367,0.001000,0.002000
1177,0.001902241,0.001902241,0.001000,0.002000
1178,0.001900117,0.001900117,0.001000,0.001000
1179,0.001897996,0.001897996,0.001000,0.001000
1180,0.001895883,0.001895883,0.001000,0.002000
1181,0.001893772,0.001893772,0.001000,0.002000
1182,0.001891669,0.001891669,0.001000,0.001000
1183,0.001889569,0.001889569,0.001000,0.002000
1184,0.001887475,0.001887475,0.001000,0.002000
1185,0.001885381,0.001885381,0.001000,0.001000
1186,0.001883294,0.001883294,0.001000,0.001000
1187,0.001881215,0.001881215,0.001000,0.002000
1188,0.001879132,0.001879132,0.001000,0.001000
1189,0.001877059,0.001877059,0.001000,0.001000
1190,0.001874992,0.001874992,0.001000,0.002000
1191,0.001872925,0.001872925,0.001000,0.001000
1192,0.001870866,0.001870866,0.001000,0.001000
1193,0.001868810,0.001868810,0.001000,0.002000
1194,0.001866755,0.001866755,0.001000,0.001000
1195,0.001864708,0.001864708,0.001000,0.001000
1196,0.001862665,0.001862665,0.001000,0.002000
1197,0.001860628,0.001860628,0.002000,0.001000
1198,0.001858593,0.001858593,0.001000,0.001000
1199,0.001856560,0.001856560,0.001000,0.002000
1200,0.001854535,0.001854535,0.001000,0.001000
1201,0.001852513,0.001852513,0.001000,0.001000
1202,0.001850496,0.001850496,0.001000,0.001000
1203,0.001848480,0.001848480,0.001000,0.002000
1204,0.001846472,0.001846472,0.001000,0.001000
1205,0.001844468,0.001844468,0.001000,0.001000
1206,0.001842466,0.001842466,0.001000,0.002000
1207,0.001840469,0.001840469,0.002000,0.001000
1208,0.001838477,0.001838477,0.001000,0.001000
1209,0.001836489,0.001836489,0.001000,0.002000
1210,0.001834503,0.001834503,0.001000,0.002000
1211,0.001832522,0.001832522,0.001000,0.001000
1212,0.001830546,0.001830546,0.001000,0.002000
1213,0.001828575,0.001828575,0.001000,0.002000
1214,0.001826609,0.001826609,0.002000,0.001000
1215,0.001824642,0.001824642,0.001000,0.001000
1216,0.001822685,0.001822685,0.001000,0.001000
1217,0.001820729,0.001820729,0.001000,0.002000
1218,0.001818777,0.001818777,0.001000,0.002000
1219,0.001816829,0.001816829,0.001000,0.001000
1220,0.001814884,0.001814884,0.001000,0.001000
1221,0.001812945,0.001812945,0.001000,0.002000
1222,0.001811010,0.001811010,0.001000,0.002000
1223,0.001809079,0.001809079,0.001000,0.002000
1224,0.001807149,0.001807149,0.001000,0.002000
1225,0.001805227,0.001805227,0.001000,0.001000
1226,0.001803307,0.001803307,0.001000,0.002000
1227,0.001801388,0.001801388,0.001000,0.001000
1228,0.001799480,0.001799480,0.001000,0.001000
1229,0.001797569,0.001797569,0.001000,0.002000
1230,0.001795666,0.001795666,0.001000,0.001000
1231,0.001793765,0.001793765,0.001000,0.001000
1232,0.001791870,0.001791870,0.001000,0.002000
1233,0.001789976,0.001789976,0.001000,0.001000
1234,0.001788088,0.001788088,0.001000,0.001000
1235,0.001786205,0.001786205,0.001000,0.002000
1236,0.001784323,0.001784323,0.001000,0.001000
1237,0.001782447,0.001782447,0.001000,0.001000
1238,0.001780572,0.001780572,0.001000,0.002000
1239,0.001778704,0.001778704,0.001000,0.002000
1240,0.001776836,0.001776836,0.001000,0.001000
1241,0.001774978,0.001774978,0.001000,0.002000
1242,0.001773115,0.001773115,0.001000,0.002000
1243,0.001771264,0.001771264,0.001000,0.001000
1244,0.001769410,0.001769410,0.001000,0.002000
1245,0.001767563,0.001767563,0.001000,0.002000
1246,0.001765719,0.001765719,0.001000,0.001000
1247,0.001763880,0.001763880,0.001000,0.002000
1248,0.001762045,0.001762045,0.001000,0.002000
1249,0.001760212,0.001760212,0.001000,0.001000
1250,0.001758382,0.001758382,0.001000,0.002000
1251,0.001756557,0.001756557,0.001000,0.001000
1252,0.001754737,0.001754737,0.001000,0.001000
1253,0.001752918,0.001752918,0.001000,0.001000
1254,0.001751103,0.001751103,0.001000,0.002000
1255,0.001749293,0.001749293,0.002000,0.001000
1256,0.001747484,0.001747484,0.001000,0.001000
1257,0.001745680,0.001745680,0.001000,0.002000
1258,0.001743883,0.001743883,0.001000,0.001000
1259,0.001742086,0.001742086,0.001000,0.001000
1260,0.001740294,0.001740294,0.001000,0.002000
1261,0.001738504,0.001738504,0.001000,0.001000
1262,0.001736716,0.001736716,0.001000,0.001000
1263,0.001734934,0.001734934,0.001000,0.002000
1264,0.001733155,0.001733155,0.002000,0.001000
1265,0.001731386,0.001731386,0.001000,0.001000
1266,0.001729610,0.001729610,0.001000,0.002000
1267,0.001727842,0.001727842,0.001000,0.002000
1268,0.001726078,0.001726078,0.001000,0.001000
1269,0.001724318,0.001724318,0.001000,0.001000
1270,0.001722557,0.001722557,0.001000,0.002000
1271,0.001720804,0.001720804,0.001000,0.001000
1272,0.001719055,0.001719055,0.001000,0.002000
1273,0.001717306,0.001717306,0.002000,0.001000
1274,0.001715561,0.001715561,0.001000,0.001000
1275,0.001713823,0.001713823,0.001000,0.002000
1276,0.001712084,0.001712084,0.001000,0.002000
1277,0.001710350,0.001710350,0.001000,0.001000
1278,0.001708620,0.001708620,0.001000,0.001000
1279,0.001706894,0.001706894,0.001000,0.002000
1280,0.001705171,0.001705171,0.001000,0.001000
1281,0.001703449,0.001703449,0.001000,0.001000
1282,0.001701732,0.001701732,0.001000,0.002000
1283,0.001700016,0.001700016,0.001000,0.001000
1284,0.001698309,0.001698309,0.001000,0.001000
1285,0.001696601,0.001696601,0.001000,0.002000
1286,0.001694896,0.001694896,0.001000,0.001000
1287,0.001693195,0.001693195,0.001000,0.001000
1288,0.001691500,0.001691500,0.001000,0.002000
1289,0.001689806,0.001689806,0.001000,0.001000
1290,0.001688116,0.001688116,0.001000,0.001000
1291,0.001686428,0.001686428,0.001000,0.002000
1292,0.001684744,0.001684744,0.001000,0.001000
1293,0.001683063,0.001683063,0.001000,0.001000
1294,0.001681385,0.001681385,0.001000,0.001000
1295,0.001679712,0.001679712,0.001000,0.002000
1296,0.001678037,0.001678037,0.001000,0.001000
1297,0.001676368,0.001676368,0.001000,0.001000
1298,0.001674704,0.001674704,0.001000,0.002000
1299,0.001673044,0.001673044,0.001000,0.002000
1300,0.001671388,0.001671388,0.001000,0.001000
1301,0.001669729,0.001669729,0.001000,0.002000
1302,0.001668078,0.001668078,0.001000,0.002000
1303,0.001666429,0.001666429,0.001000,0.001000
1304,0.001664785,0.001664785,0.001000,0.002000
1305,0.001663139,0.001663139,0.001000,0.002000
1306,0.001661499,0.001661499,0.001000,0.001000
1307,0.001659865,0.001659865,0.001000,0.002000
1308,0.001658229,0.001658229,0.001000,0.002000
1309,0.001656599,0.001656599,0.001000,0.001000
1310,0.001654973,0.001654973,0.001000,0.002000
1311,0.001653348,0.001653348,0.001000,0.001000
1312,0.001651726,0.001651726,0.001000,0.002000
1313,0.001650107,0.001650107,0.001000,0.002000
1314,0.001648494,0.001648494,0.001000,0.001000
1315,0.001646882,0.001646882,0.001000,0.002000
1316,0.001645277,0.001645277,0.001000,0.002000
1317,0.001643669,0.001643669,0.001000,0.001000
1318,0.001642063,0.001642063,0.001000,0.001000
1319,0.001640465,0.001640465,0.001000,0.002000
1320,0.001638867,0.001638867,0.001000,0.001000
1321,0.001637277,0.001637277,0.001000,0.002000
1322,0.001635681,0.001635681,0.001000,0.001000
1323,0.001634094,0.001634094,0.001000,0.001000
1324,0.001632510,0.001632510,0.001000,0.002000
1325,0.001630927,0.001630927,0.001000,0.001000
1326,0.001629350,0.001629350,0.001000,0.001000
1327,0.001627773,0.001627773,0.001000,0.002000
1328,0.001626198,0.001626198,0.001000,0.001000
1329,0.001624630,0.001624630,0.001000,0.001000
1330,0.001623063,0.001623063,0.001000,0.002000
1331,0.001621499,0.001621499,0.001000,0.001000
1332,0.001619938,0.001619938,0.001000,0.002000
1333,0.001618376,0.001618376,0.001000,0.001000
1334,0.001616822,0.001616822,0.001000,0.001000
1335,0.001615269,0.001615269,0.001000,0.002000
1336,0.001613720,0.001613720,0.001000,0.001000
1337,0.001612172,0.001612172,0.001000,0.001000
1338,0.001610627,0.001610627,0.001000,0.002000
1339,0.001609086,0.001609086,0.001000,0.001000
1340,0.001607548,0.001607548,0.001000,0.002000
1341,0.001606013,0.001606013,0.001000,0.001000
1342,0.001604481,0.001604481,0.001000,0.001000
1343,0.001602950,0.001602950,0.001000,0.002000
1344,0.001601422,0.001601422,0.001000,0.001000
1345,0.001599897,0.001599897,0.001000,0.002000
1346,0.001598375,0.001598375,0.001000,0.002000
1347,0.001596857,0.001596857,0.001000,0.001000
1348,0.001595340,0.001595340,0.001000,0.001000
1349,0.001593825,0.001593825,0.001000,0.002000
1350,0.001592314,0.001592314,0.001000,0.001000
1351,0.001590807,0.001590807,0.001000,0.001000
1352,0.001589303,0.001589303,0.001000,0.002000
1353,0.001587803,0.001587803,0.001000,0.001000
1354,0.001586301,0.001586301,0.001000,0.001000
1355,0.001584805,0.001584805,0.001000,0.002000
1356,0.001583311,0.001583311,0.001000,0.001000
1357,0.001581822,0.001581822,0.001000,0.001000
1358,0.001580331,0.001580331,0.001000,0.002000
1359,0.001578845,0.001578845,0.001000,0.001000
1360,0.001577363,0.001577363,0.001000,0.001000
1361,0.001575882,0.001575882,0.001000,0.002000
1362,0.001574405,0.001574405,0.001000,0.001000
1363,0.001572929,0.001572929,0.001000,0.001000
1364,0.001571455,0.001571455,0.001000,0.002000
1365,0.001569989,0.001569989,0.001000,0.001000
1366,0.001568520,0.001568520,0.001000,0.002000
1367,0.001567054,0.001567054,0.002000,0.001000
1368,0.001565594,0.001565594,0.001000,0.001000
1369,0.001564132,0.001564132,0.001000,0.002000
1370,0.001562677,0.001562677,0.002000,0.001000
1371,0.001561222,0.001561222,0.001000,0.002000
1372,0.001559771,0.001559771,0.001000,0.002000
1373,0.001558322,0.001558322,0.001000,0.001000
1374,0.001556878,0.001556878,0.001000,0.002000
1375,0.001555432,0.001555432,0.001000,0.002000
1376,0.001553991,0.001553991,0.001000,0.001000
1377,0.001552554,0.001552554,0.001000,0.002000
1378,0.001551117,0.001551117,0.001000,0.002000
1379,0.001549683,0.001549683,0.001000,0.001000
1380,0.001548251,0.001548251,0.001000,0.001000
1381,0.001546822,0.001546822,0.001000,0.002000
1382,0.001545398,0.001545398,0.001000,0.001000
1383,0.001543975,0.001543975,0.001000,0.001000
1384,0.001542553,0.001542553,0.001000,0.001000
1385,0.001541136,0.001541136,0.000000,0.002000
1386,0.001539722,0.001539722,0.000000,0.002000
1387,0.001538309,0.001538309,0.001000,0.002000
1388,0.001536897,0.001536897,0.001000,0.001000
1389,0.001535488,0.001535488,0.001000,0.001000
1390,0.001534081,0.001534081,0.001000,0.001000
1391,0.001532680,0.001532680,0.001000,0.001000
1392,0.001531279,0.001531279,0.001000,0.001000
1393,0.001529879,0.001529879,0.001000,0.001000
1394,0.001528484,0.001528484,0.001000,0.001000
1395,0.001527092,0.001527092,0.001000,0.001000
1396,0.001525700,0.001525700,0.001000,0.001000
1397,0.001524312,0.001524312,0.001000,0.001000
1398,0.001522925,0.001522925,0.001000,0.001000
1399,0.001521540,0.001521540,0.001000,0.002000
1400,0.001520160,0.001520160,0.001000,0.001000
1401,0.001518784,0.001518784,0.001000,0.001000
1402,0.001517406,0.001517406,0.001000,0.001000
1403,0.001516032,0.001516032,0.001000,0.001000
1404,0.001514660,0.001514660,0.001000,0.001000
1405,0.001513293,0.001513293,0.001000,0.001000
1406,0.001511924,0.001511924,0.000000,0.002000
1407,0.001510563,0.001510563,0.001000,0.002000
1408,0.001509200,0.001509200,0.001000,0.001000
1409,0.001507842,0.001507842,0.001000,0.001000
1410,0.001506484,0.001506484,0.001000,0.001000
1411,0.001505129,0.001505129,0.001000,0.001000
1412,0.001503773,0.001503773,0.001000,0.001000
1413,0.001502426,0.001502426,0.001000,0.001000
1414,0.001501078,0.001501078,0.001000,0.001000
1415,0.001499731,0.001499731,0.001000,0.001000
1416,0.001498388,0.001498388,0.001000,0.001000
1417,0.001497047,0.001497047,0.000000,0.002000
1418,0.001495710,0.001495710,0.001000,0.001000
1419,0.001494374,0.001494374,0.001000,0.001000
1420,0.001493040,0.001493040,0.001000,0.001000
1421,0.001491708,0.001491708,0.001000,0.001000
1422,0.001490378,0.001490378,0.000000,0.002000
1423,0.001489051,0.001489051,0.001000,0.002000
1424,0.001487724,0.001487724,0.001000,0.001000
1425,0.001486402,0.001486402,0.001000,0.001000
1426,0.001485084,0.001485084,0.001000,0.001000
1427,0.001483765,0.001483765,0.001000,0.001000
1428,0.001482451,0.001482451,0.001000,0.001000
1429,0.001481136,0.001481136,0.001000,0.001000
1430,0.001479825,0.001479825,0.001000,0.001000
1431,0.001478516,0.001478516,0.001000,0.001000
1432,0.001477209,0.001477209,0.000000,0.002000
1433,0.001475902,0.001475902,0.001000,0.002000
1434,0.001474602,0.001474602,0.001000,0.001000
1435,0.001473300,0.001473300,0.001000,0.001000
1436,0.001472001,0.001472001,0.001000,0.001000
1437,0.001470707,0.001470707,0.001000,0.001000
1438,0.001469413,0.001469413,0.001000,0.001000
1439,0.001468123,0.001468123,0.001000,0.001000
1440,0.001466834,0.001466834,0.001000,0.002000
1441,0.001465546,0.001465546,0.001000,0.001000
1442,0.001464263,0.001464263,0.002000,0.001000
1443,0.001462979,0.001462979,0.001000,0.002000
1444,0.001461698,0.001461698,0.002000,0.001000
1445,0.001460420,0.001460420,0.001000,0.001000
1446,0.001459144,0.001459144,0.001000,0.001000
1447,0.001457870,0.001457870,0.001000,0.001000
1448,0.001456598,0.001456598,0.001000,0.001000
1449,0.001455326,0.001455326,0.001000,0.001000
1450,0.001454061,0.001454061,0.000000,0.002000
1451,0.001452794,0.001452794,0.001000,0.002000
1452,0.001451532,0.001451532,0.001000,0.001000
1453,0.001450270,0.001450270,0.001000,0.001000
1454,0.001449012,0.001449012,0.001000,0.001000
1455,0.001447752,0.001447752,0.001000,0.001000
1456,0.001446500,0.001446500,0.001000,0.001000
1457,0.001445245,0.001445245,0.001000,0.001000
1458,0.001443994,0.001443994,0.001000,0.001000
1459,0.001442746,0.001442746,0.001000,0.002000
1460,0.001441500,0.001441500,0.001000,0.001000
1461,0.001440257,0.001440257,0.001000,0.001000
1462,0.001439012,0.001439012,0.001000,0.001000
1463,0.001437773,0.001437773,0.001000,0.001000
1464,0.001436534,0.001436534,0.001000,0.001000
1465,0.001435299,0.001435299,0.001000,0.001000
1466,0.001434065,0.001434065,0.000000,0.001000
1467,0.001432833,0.001432833,0.001000,0.002000
1468,0.001431602,0.001431602,0.001000,0.001000
1469,0.001430375,0.001430375,0.001000,0.001000
1470,0.001429149,0.001429149,0.001000,0.001000
1471,0.001427926,0.001427926,0.001000,0.001000
1472,0.001426705,0.001426705,0.001000,0.001000
1473,0.001425483,0.001425483,0.001000,0.002000
1474,0.001424265,0.001424265,0.001000,0.001000
1475,0.001423050,0.001423050,0.001000,0.001000
1476,0.001421837,0.001421837,0.001000,0.001000
1477,0.001420623,0.001420623,0.001000,0.001000
1478,0.001419415,0.001419415,0.001000,0.001000
1479,0.001418207,0.001418207,0.000000,0.002000
1480,0.001417001,0.001417001,0.001000,0.002000
1481,0.001415797,0.001415797,0.001000,0.001000
1482,0.001414594,0.001414594,0.001000,0.001000
1483,0.001413395,0.001413395,0.001000,0.001000
1484,0.001412197,0.001412197,0.001000,0.001000
1485,0.001411003,0.001411003,0.001000,0.001000
1486,0.001409808,0.001409808,0.001000,0.001000
1487,0.001408616,0.001408616,0.001000,0.002000
1488,0.001407425,0.001407425,0.001000,0.001000
1489,0.001406236,0.001406236,0.001000,0.001000
1490,0.001405052,0.001405052,0.001000,0.001000
1491,0.001403867,0.001403867,0.001000,0.001000
1492,0.001402686,0.001402686,0.001000,0.001000
1493,0.001401503,0.001401503,0.000000,0.002000
1494,0.001400324,0.001400324,0.001000,0.001000
1495,0.001399148,0.001399148,0.001000,0.001000
1496,0.001397974,0.001397974,0.001000,0.001000
1497,0.001396801,0.001396801,0.001000,0.001000
1498,0.001395630,0.001395630,0.001000,0.001000
1499,0.001394463,0.001394463,0.000000,0.001000
1500,0.001393295,0.001393295,0.001000,0.001000
1501,0.001392128,0.001392128,0.001000,0.001000
1502,0.001390966,0.001390966,0.001000,0.001000
1503,0.001389804,0.001389804,0.001000,0.001000
1504,0.001388643,0.001388643,0.001000,0.001000
1505,0.001387489,0.001387489,0.001000,0.002000
1506,0.001386330,0.001386330,0.001000,0.002000
1507,0.001385178,0.001385178,0.001000,0.001000
1508,0.001384028,0.001384028,0.001000,0.001000
1509,0.001382873,0.001382873,0.001000,0.001000
1510,0.001381725,0.001381725,0.001000,0.001000
1511,0.001380579,0.001380579,0.001000,0.001000
1512,0.001379435,0.001379435,0.001000,0.001000
1513,0.001378289,0.001378289,0.001000,0.001000
1514,0.001377149,0.001377149,0.001000,0.001000
1515,0.001376012,0.001376012,0.000000,0.002000
1516,0.001374874,0.001374874,0.001000,0.002000
1517,0.001373736,0.001373736,0.001000,0.001000
1518,0.001372603,0.001372603,0.001000,0.002000
1519,0.001371469,0.001371469,0.001000,0.002000
1520,0.001370339,0.001370339,0.001000,0.002000
1521,0.001369212,0.001369212,0.001000,0.002000
1522,0.001368085,0.001368085,0.001000,0.002000
1523,0.001366958,0.001366958,0.001000,0.001000
1524,0.001365837,0.001365837,0.001000,0.001000
1525,0.001364716,0.001364716,0.001000,0.001000
1526,0.001363596,0.001363596,0.001000,0.001000
1527,0.001362478,0.001362478,0.000000,0.002000
1528,0.001361363,0.001361363,0.001000,0.002000
1529,0.001360247,0.001360247,0.001000,0.001000
1530,0.001359136,0.001359136,0.001000,0.001000
1531,0.001358025,0.001358025,0.001000,0.001000
1532,0.001356918,0.001356918,0.001000,0.001000
1533,0.001355807,0.001355807,0.001000,0.001000
1534,0.001354703,0.001354703,0.001000,0.001000
1535,0.001353599,0.001353599,0.001000,0.001000
1536,0.001352495,0.001352495,0.000000,0.001000
1537,0.001351397,0.001351397,0.001000,0.002000
1538,0.001350299,0.001350299,0.001000,0.001000
1539,0.001349201,0.001349201,0.001000,0.001000
1540,0.001348105,0.001348105,0.001000,0.001000
1541,0.001347011,0.001347011,0.001000,0.001000
1542,0.001345922,0.001345922,0.001000,0.001000
1543,0.001344832,0.001344832,0.001000,0.001000
1544,0.001343741,0.001343741,0.001000,0.002000
1545,0.001342659,0.001342659,0.001000,0.002000
1546,0.001341573,0.001341573,0.001000,0.001000
1547,0.001340490,0.001340490,0.001000,0.001000
1548,0.001339408,0.001339408,0.001000,0.001000
1549,0.001338327,0.001338327,0.001000,0.001000
1550,0.001337250,0.001337250,0.001000,0.001000
1551,0.001336173,0.001336173,0.001000,0.001000
1552,0.001335099,0.001335099,0.001000,0.001000
1553,0.001334026,0.001334026,0.001000,0.002000
1554,0.001332952,0.001332952,0.001000,0.002000
1555,0.001331885,0.001331885,0.001000,0.001000
1556,0.001330815,0.001330815,0.001000,0.001000
1557,0.001329750,0.001329750,0.001000,0.001000
1558,0.001328686,0.001328686,0.001000,0.002000
1559,0.001327625,0.001327625,0.001000,0.001000
1560,0.001326560,0.001326560,0.001000,0.002000
1561,0.001325501,0.001325501,0.001000,0.002000
1562,0.001324443,0.001324443,0.001000,0.002000
1563,0.001323385,0.001323385,0.001000,0.001000
1564,0.001322333,0.001322333,0.001000,0.001000
1565,0.001321279,0.001321279,0.001000,0.001000
1566,0.001320228,0.001320228,0.003000,0.003000
1567,0.001319177,0.001319177,0.001000,0.001000
1568,0.001318130,0.001318130,0.001000,0.001000
1569,0.001317081,0.001317081,0.001000,0.001000
1570,0.001316036,0.001316036,0.001000,0.001000
1571,0.001314993,0.001314993,0.001000,0.001000
1572,0.001313949,0.001313949,0.001000,0.001000
1573,0.001312910,0.001312910,0.001000,0.001000
1574,0.001311872,0.001311872,0.001000,0.001000
1575,0.001310836,0.001310836,0.001000,0.001000
1576,0.001309800,0.001309800,0.001000,0.001000
1577,0.001308764,0.001308764,0.001000,0.001000
1578,0.001307731,0.001307731,0.000000,0.001000
1579,0.001306702,0.001306702,0.001000,0.001000
1580,0.001305672,0.001305672,0.001000,0.002000
1581,0.001304643,0.001304643,0.001000,0.001000
1582,0.001303619,0.001303619,0.001000,0.001000
1583,0.001302591,0.001302591,0.001000,0.001000
1584,0.001301569,0.001301569,0.001000,0.001000
1585,0.001300546,0.001300546,0.001000,0.001000
1586,0.001299531,0.001299531,0.001000,0.001000
1587,0.001298510,0.001298510,0.001000,0.001000
1588,0.001297494,0.001297494,0.001000,0.001000
1589,0.001296478,0.001296478,0.001000,0.001000
1590,0.001295464,0.001295464,0.000000,0.002000
1591,0.001294451,0.001294451,0.001000,0.002000
1592,0.001293441,0.001293441,0.000000,0.002000
1593,0.001292435,0.001292435,0.001000,0.001000
1594,0.001291426,0.001291426,0.001000,0.001000
1595,0.001290419,0.001290419,0.000000,0.002000
1596,0.001289415,0.001289415,0.001000,0.002000
1597,0.001288410,0.001288410,0.001000,0.002000
1598,0.001287409,0.001287409,0.001000,0.002000
1599,0.001286409,0.001286409,0.001000,0.002000
1600,0.001285411,0.001285411,0.001000,0.001000
1601,0.001284415,0.001284415,0.001000,0.001000
1602,0.001283419,0.001283419,0.001000,0.002000
1603,0.001282421,0.001282421,0.001000,0.001000
1604,0.001281431,0.001281431,0.001000,0.001000
1605,0.001280439,0.001280439,0.001000,0.001000
1606,0.001279452,0.001279452,0.001000,0.002000
1607,0.001278464,0.001278464,0.001000,0.001000
1608,0.001277476,0.001277476,0.001000,0.001000
1609,0.001276489,0.001276489,0.001000,0.001000
1610,0.001275507,0.001275507,0.001000,0.001000
1611,0.001274526,0.001274526,0.001000,0.002000
1612,0.001273545,0.001273545,0.001000,0.001000
1613,0.001272564,0.001272564,0.001000,0.001000
1614,0.001271586,0.001271586,0.001000,0.001000
1615,0.001270611,0.001270611,0.001000,0.001000
1616,0.001269635,0.001269635,0.001000,0.001000
1617,0.001268660,0.001268660,0.000000,0.002000
1618,0.001267689,0.001267689,0.001000,0.001000
1619,0.001266718,0.001266718,0.000000,0.002000
1620,0.001265747,0.001265747,0.001000,0.002000
1621,0.001264781,0.001264781,0.001000,0.001000
1622,0.001263813,0.001263813,0.001000,0.001000
1623,0.001262850,0.001262850,0.001000,0.001000
1624,0.001261885,0.001261885,0.001000,0.001000
1625,0.001260924,0.001260924,0.001000,0.001000
1626,0.001259963,0.001259963,0.001000,0.002000
1627,0.001259003,0.001259003,0.002000,0.001000
1628,0.001258046,0.001258046,0.001000,0.002000
1629,0.001257087,0.001257087,0.001000,0.002000
1630,0.001256134,0.001256134,0.001000,0.001000
1631,0.001255181,0.001255181,0.001000,0.001000
1632,0.001254228,0.001254228,0.001000,0.001000
1633,0.001253277,0.001253277,0.000000,0.002000
1634,0.001252329,0.001252329,0.001000,0.001000
1635,0.001251380,0.001251380,0.001000,0.001000
1636,0.001250433,0.001250433,0.001000,0.001000
1637,0.001249487,0.001249487,0.001000,0.001000
1638,0.001248543,0.001248543,0.001000,0.002000
1639,0.001247602,0.001247602,0.002000,0.001000
1640,0.001246661,0.001246661,0.001000,0.002000
1641,0.001245721,0.001245721,0.001000,0.001000
1642,0.001244783,0.001244783,0.001000,0.001000
1643,0.001243844,0.001243844,0.001000,0.001000
1644,0.001242907,0.001242907,0.001000,0.001000
1645,0.001241974,0.001241974,0.001000,0.001000
1646,0.001241041,0.001241041,0.001000,0.002000
1647,0.001240110,0.001240110,0.001000,0.001000
1648,0.001239180,0.001239180,0.001000,0.001000
1649,0.001238251,0.001238251,0.001000,0.001000
1650,0.001237323,0.001237323,0.001000,0.001000
1651,0.001236396,0.001236396,0.001000,0.002000
1652,0.001235471,0.001235471,0.001000,0.001000
1653,0.001234549,0.001234549,0.001000,0.002000
1654,0.001233627,0.001233627,0.001000,0.002000
1655,0.001232704,0.001232704,0.001000,0.001000
1656,0.001231784,0.001231784,0.001000,0.001000
1657,0.001230868,0.001230868,0.001000,0.001000
1658,0.001229950,0.001229950,0.001000,0.001000
1659,0.001229036,0.001229036,0.000000,0.002000
1660,0.001228121,0.001228121,0.001000,0.002000
1661,0.001227206,0.001227206,0.001000,0.001000
1662,0.001226298,0.001226298,0.001000,0.001000
1663,0.001225387,0.001225387,0.001000,0.001000
1664,0.001224476,0.001224476,0.000000,0.002000
1665,0.001223570,0.001223570,0.001000,0.002000
1666,0.001222663,0.001222663,0.001000,0.002000
1667,0.001221757,0.001221757,0.001000,0.001000
1668,0.001220855,0.001220855,0.001000,0.001000
1669,0.001219950,0.001219950,0.001000,0.001000
1670,0.001219052,0.001219052,0.001000,0.001000
1671,0.001218151,0.001218151,0.000000,0.001000
1672,0.001217249,0.001217249,0.001000,0.001000
1673,0.001216355,0.001216355,0.001000,0.002000
1674,0.001215459,0.001215459,0.001000,0.002000
1675,0.001214563,0.001214563,0.001000,0.001000
1676,0.001213669,0.001213669,0.001000,0.001000
1677,0.001212777,0.001212777,0.001000,0.001000
1678,0.001211887,0.001211887,0.001000,0.001000
1679,0.001210998,0.001210998,0.001000,0.001000
1680,0.001210108,0.001210108,0.001000,0.001000
1681,0.001209223,0.001209223,0.001000,0.001000
1682,0.001208337,0.001208337,0.001000,0.001000
1683,0.001207450,0.001207450,0.001000,0.002000
1684,0.001206570,0.001206570,0.001000,0.002000
1685,0.001205686,0.001205686,0.001000,0.001000
1686,0.001204804,0.001204804,0.001000,0.001000
1687,0.001203925,0.001203925,0.001000,0.001000
1688,0.001203046,0.001203046,0.001000,0.001000
1689,0.001202169,0.001202169,0.001000,0.001000
1690,0.001201292,0.001201292,0.001000,0.001000
1691,0.001200421,0.001200421,0.000000,0.002000
1692,0.001199547,0.001199547,0.030000,0.001000
1693,0.001198672,0.001198672,0.001000,0.002000
1694,0.001197803,0.001197803,0.001000,0.002000
1695,0.001196932,0.001196932,0.004000,0.003000
1696,0.001196065,0.001196065,0.001000,0.002000
1697,0.001195197,0.001195197,0.000000,0.001000
1698,0.001194331,0.001194331,0.001000,0.001000
1699,0.001193464,0.001193464,0.001000,0.001000
1700,0.001192603,0.001192603,0.001000,0.001000
1701,0.001191742,0.001191742,0.001000,0.001000
1702,0.001190878,0.001190878,0.001000,0.001000
1703,0.001190018,0.001190018,0.001000,0.001000
1704,0.001189159,0.001189159,0.001000,0.001000
1705,0.001188303,0.001188303,0.000000,0.020000
1706,0.001187447,0.001187447,0.003000,0.002000
1707,0.001186590,0.001186590,0.001000,0.001000
1708,0.001185739,0.001185739,0.001000,0.001000
1709,0.001184883,0.001184883,0.001000,0.001000
1710,0.001184032,0.001184032,0.001000,0.001000
1711,0.001183181,0.001183181,0.001000,0.001000
1712,0.001182332,0.001182332,0.001000,0.001000
1713,0.001181483,0.001181483,0.001000,0.001000
